"","e1-1","e1-2","e1-3","e1-4","e1-5","e2-1","e2-2","e2-3","e3-1","e4-1","e4-2","e4-3","e5-1","e5-2","e6-1","e6-2","e6-3","e6-4","e7-1","e8-1","e8-2","e9-1","e10-2","e11-1","e11-2","e11-3","e12-1","e12-2","e12-3","e14-1","e14-2","e14-3","e15-1","e15-2","e15-3","e15-4","e15-5","e17-1","e17-2","e18-1","e19-1","e19-2","e19-3","e19-4","e19-5","e19-6"
"Solyc02g065100.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.79526245685373,-4.43580498005512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g065160.2.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.10662931992546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g065640.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-4.19457955873295,0,0,0,-4.50457974830841,0,0,0,0,1.8539490890264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g065740.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-3.83986100812297,1.51148940495248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g065800.4.1",0,0,0,0,0,0,0,0,0,0,0,0,7.43835009735938,0,0,0,0,0,0,0,0,0,-2.82247525331137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g066960.3.1",0,0,0,0,0,0,0,0,0,0,0,0,5.03082577650412,2.20547124969898,0,0,0,0,0,0,0,0,3.49362298647338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g067490.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.11367970337365,-1.46034867301868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.13526182750301,-4.214374733653,0,0,0,0,0,0,0
"Solyc02g067820.4.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.00886489398037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g068980.1.1",0,0,0,0,0,0,0,0,0,0,0,0,4.44975298150806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06507437830555,3.81727113580979,0,0,0,0,0,0,0
"Solyc02g069020.3.1",0,0,0,0,0,0,0,0,0,0,0,0,4.56086254468715,4.36449174537027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g069170.3.1",0,0,0,0,0,0,0,0,0,0,0,0,2.91641487512635,2.27702692167687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09155409539775,2.63939843995563,0,0,0,0,0,0,0
"Solyc02g069210.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.81144275791926,-1.38239034717761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g069930.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-3.5263029464366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.59641292850447,0,0,0,0,0,0,0,0
"Solyc02g070720.1.1",0,0,0,0,0,0,0,0,0,0,0,0,6.63279949527039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g070760.4.1",0,0,0,0,0,0,0,0,0,0,0,0,2.66153374357417,0,0,0,0,0,0,0,0,0,-1.45608781370868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94535166702547,0,0,0,0,0,0,0,0
"Solyc02g071050.4.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.65728172289014,-3.23162106658824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.04772216755485,0,0,0,0,0,0,0,0
"Solyc02g071060.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.70117396432962,-1.62157501962352,0,0,0,0,0,0,0,0,2.33504103686576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g071090.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.90469718931996,0,0,0,0,0,0,0,0,0,-1.79726882394869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g071387.2.1",0,0,0,0,0,0,0,0,0,0,0,0,5.87660132630589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g071460.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.61608264229657,-4.05258557367572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g071670.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-7.48984840030765,6.50796392331833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g072270.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.1125505640124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g072405.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.47780218958311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g072423.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.39022092613401,0,0,0,0,-1.40435024825548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g076770.1.1",0,0,0,0,0,0,0,0,0,0,0,0,7.04847118119725,7.3536175298837,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9436966980591,0,0,0,0,0,0,0,0,0,0,0,5.18529608241065,0,0,0,0,0,0
"Solyc02g076855.2.1",0,0,0,0,0,0,0,0,0,0,0,0,-5.33879221177767,-3.62832310022478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g077150.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.39367698505141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g077610.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.08906450375271,1.35335912163163,0,0,0,0,0,0,0,0,-1.64108997718386,0,0,0,0,0,1.09291233827668,0,0,0,0,0,0,0,0,1.71592843270769,-2.4070258067146,0,0,0,0,0,0,0
"Solyc02g078000.2.1",0,0,0,0,0,0,0,0,0,0,0,0,-3.95657316529936,-2.38657776778465,0,0,0,0,0,0,0,0,2.08948277095355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.3790969804068,0,0,0,0,0,0
"Solyc02g078100.3.1",0,0,0,0,0,0,0,0,0,0,0,0,2.67859926136503,0,0,0,-3.05734301771003,-1.99428224690881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.53304773900268,0,0,0,0,0,0
"Solyc02g078250.4.1",0,0,0,0,0,0,0,0,0,0,0,0,-7.31551770080167,-4.4210772965436,0,0,-4.10004319804085,-4.12872635588869,0,0,0,0,-2.59153636125886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g078280.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-3.35499069593786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g078285.1.1",0,0,0,0,0,0,0,0,0,0,0,0,1.75656389864211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11405715899697,0,0,0,0,0,0
"Solyc02g078290.4.1",0,0,0,0,0,0,0,0,0,0,0,0,-3.06880528036582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g078300.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.00419490483613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g078370.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.83128154486088,-1.28942813540961,0,0,0,0,0,0,0,0,2.45282144039598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.37060029305846,-4.06548708277917,0,0,0,0,0,0,0
"Solyc02g078430.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-3.114172497236,1.67373444452436,0,0,0,0,0,0,0,1.32474450083901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g078490.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.67665989008868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g078750.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.01451786502712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03798314707243,0,0,0,0,0,0,0,0
"Solyc02g079100.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.05544981953174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.90866517367741,0,0,0,0,0,0,0,0
"Solyc02g079810.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.75244091882912,-2.02581456445334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g079980.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.29396677443084,0,0,0,0,0,0,0,0,0,1.15650033138214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g080360.1.1",0,0,0,0,0,0,0,0,0,0,0,0,6.52705658671009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g080760.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-4.56868878876708,-1.54677553867336,0,0,0,-1.20597503049919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g080830.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-4.17231516245142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.50971551197655,-4.53275052285741,0,0,0,0,0,0,0,0,-3.74679807452609,0,0,0,0,0,0,0,0
"Solyc02g081087.1.1",0,0,0,0,0,0,0,0,0,0,0,0,7.35198243270932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64060725383199,0,0,0,0,0,0
"Solyc02g081530.1.1",0,0,0,0,0,0,0,0,0,0,0,0,2.19932665540687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18492478472862,0,0,0,0,0,0,0
"Solyc02g081560.1.1",0,0,0,0,0,0,0,0,0,0,0,0,9.50648040526287,9.15721900389679,0,0,0,0,0,0,0,0,3.33680742006579,0,0,0,0,-1.84640250517304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g081610.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.26393732187723,-1.03784714144056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g081740.2.1",0,0,0,0,0,0,0,0,0,0,0,0,-3.0884498491282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g081970.4.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.30568605778067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.62337465136917,0,0,0,0,0,0,0,0
"Solyc02g082140.3.1",0,0,0,0,0,0,0,0,0,0,0,0,2.78000169134017,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.02335594962846,0,0,0,0,0,0,0,0,0,0,1.55229292887313,1.03626581065066,0,0,0,0,0,0,0
"Solyc02g082270.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.24011187032119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g082375.1.1",0,0,0,0,0,0,0,0,0,0,0,0,3.27065748463078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g082410.4.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.47218975651194,-2.77998922566248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g082520.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.56637728275738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.19928104477056,-2.11372930887998,0,0,0,0,0,0,0
"Solyc02g082725.1.1",0,0,0,0,0,0,0,0,0,0,0,0,10.5653421039263,11.1157023697393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g082990.5.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.29163438289137,0,0,0,-2.98764922689252,-2.8359709557419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g083790.4.1",0,0,0,0,0,0,0,0,0,0,0,0,4.34034145486874,3.0566860168969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54339954634594,1.52814238798826,0,0,0,0,0,0,0
"Solyc02g083835.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.25292428608477,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50680185337998,1.3967437518026,1.07652472703133,0,0,0,0,0,0,0,0,-3.54591135453173,0,0,0,0,0,0,0,0
"Solyc02g083950.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.55548305555277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g085060.2.1",0,0,0,0,0,0,0,0,0,0,0,0,7.02395556327239,7.04798778431296,0,0,0,0,0,0,0,0,5.09545076471076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g085330.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-5.67532774410407,0,0,0,0,0,0,0,0,2.20886577062149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g085340.1.1",0,0,0,0,0,0,0,0,0,0,0,0,4.23168527534843,2.12923484600574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65928223623709,0,0,0,0,0,0,0,0
"Solyc02g085670.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.39549525481242,-1.34542324673364,0,0,0,0,0,0,0,0,1.03948188620014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g086090.4.1",0,0,0,0,0,0,0,0,0,0,0,0,1.65903851660082,1.68989183765939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41591552641598,1.0100158815588,0,0,0,0,0,0,0
"Solyc02g086540.3.1",0,0,0,0,0,0,0,0,0,0,0,0,8.36826559925643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g086690.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.20937644439321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g087970.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.69935824873478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g088170.2.1",0,0,0,0,0,0,0,0,0,0,0,0,1.36771096182137,0,0,0,0,0,0,0,0,0,2.57724725392957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73115053369611,0,0,0,0,0,0,0,0
"Solyc02g088450.4.1",0,0,0,0,0,0,0,0,0,0,0,0,2.11321289324453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g088620.3.1",0,0,0,0,0,0,0,0,0,0,0,0,2.34268297325551,2.27725282438074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.31900287317832,0,0,0,0,0,0,0,0
"Solyc02g088680.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-10.7396720965407,-1.71797591004111,0,0,0,0,0,0,0,0,0,0,0,0,-2.06306217167233,0,0,0,0,0,0,0,0,0,0,0,0,-4.17885054205933,0,0,0,0,0,0
"Solyc02g089150.5.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.15594072865175,0,0,0,-1.5020283906461,-1.05130976643822,0,0,0,0,-2.52168214675281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.1355698282667,0,0,0,0,0,0,0,0
"Solyc02g089200.4.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.06951871713475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.49628112611341,-1.38591828748397,0,0,0,0,0,0,0
"Solyc02g089570.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-4.90647007590925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g089580.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.61850664002431,-3.08445863117104,0,0,-2.45657171710671,-4.25785806388711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g089590.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.4155999606961,-1.41459822476139,0,0,-2.31028863425699,-3.35082965299725,0,0,0,1.5251583142259,-2.78639604529105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g089990.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.796691160417,-1.87325570259629,0,0,0,0,0,-1.08318259433428,0,0,0,0,0,0,0,-2.38916226429279,-1.69235627722879,0,0,0,0,0,0,0,0,-2.73930367340389,0,2.20864605782015,0,0,0,0,0,0
"Solyc02g090790.1.1",0,0,0,0,0,0,0,0,0,0,0,0,8.64695132275425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.91961197681874,0,0,0,0,0,0
"Solyc02g091260.1.1",0,0,0,0,0,0,0,0,0,0,0,0,3.69760676819839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g091720.2.1",0,0,0,0,0,0,0,0,0,0,0,0,1.10692400947161,1.22826236062844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g091810.2.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.00473714106571,-3.89395085256951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g091860.3.1",0,0,0,0,0,0,0,0,0,0,0,0,3.2387461496801,3.15511467128485,0,0,0,0,0,0,0,0,1.47674877940926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30822482583906,0,0,0,0,0,0,0,0
"Solyc02g092960.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.99837922877541,0,0,0,0,0,0,0,0,0,0,0,-1.68112789338342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g160370.1.1",0,0,0,0,0,0,0,0,0,0,0,0,7.96411322048951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc02g161580.1.1",0,0,0,0,0,0,0,0,0,0,0,0,1.96174810780135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g005090.4.1",0,0,0,0,0,0,0,0,0,0,0,0,2.99911767973707,1.76942035754381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g005213.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-4.33023189797971,0,0,0,1.03652384968346,0,0,0,0,0,0,0,0,0,0,0,6.53447760496626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g005530.1.1",0,0,0,0,0,0,0,0,0,0,0,0,8.62866263365556,7.50532628603178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g005550.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.3757872026364,-5.01301530248869,0,0,0,0,0,0,0,-2.03423487476219,0,0,-1.43370817061348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g005590.2.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.60870816812048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g005980.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.6342492186347,0,0,0,-2.0680864638941,-1.69593089249796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g006170.4.1",0,0,0,0,0,0,0,0,0,0,0,0,-2.81219815814114,0,0,0,-5.18535366065407,-2.8194678831053,0,0,0,1.45297911272573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g006200.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-5.17368792209659,-5.06025973171959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g006430.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.70930200762912,-2.25078386127608,0,0,0,0,0,0,0,0,2.31685854609112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g006650.2.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.0139112237906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g007000.4.1",0,0,0,0,0,0,0,0,0,0,0,0,2.33825309724522,1.91004633155471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.59344445096894,-1.30806856115153,0,0,0,0,0,0,0
"Solyc03g007090.1.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.97195881225798,0,0,0,0,0,0,0,0,0,-1.91387199726636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21780010243525,0,0,0,0,0,0,0
"Solyc03g007250.1.1",0,0,0,0,0,0,0,0,0,0,0,0,1.58289024867828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g007780.1.1",0,0,0,0,0,0,0,0,0,0,0,0,7.43428917001343,-1.04057662198555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g007950.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.00423033870918,0,0,0,0,0,0,0,0,0,3.2011455219911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g013450.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-4.94253830068363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g013455.2.1",0,0,0,0,0,0,0,0,0,0,0,0,-4.32591581000166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g019640.1.1",0,0,0,0,0,0,0,0,0,0,0,0,1.72539831483986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g019710.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.07397290919755,0,0,0,0,0,0,5.96289121523319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.48317370006123,-1.2806907555755,0,0,0,0,0,0,0
"Solyc03g025220.3.1",0,0,0,0,0,0,0,0,0,0,0,0,-1.28929013725444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g025460.3.1",0,0,0,0,0,0,0,0,0,0,0,0,2.70276409257059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g025530.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.00052843203637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g025560.4.1",0,0,0,0,0,0,0,0,0,0,0,0,1.38658709494108,0,0,0,0,0,0,0,0,0,2.26112017808417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g025650.2.1",0,0,0,0,0,0,0,0,0,0,0,0,4.4258761838066,2.00979573287884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Solyc03g026020.3.1",0,0,0,0,0,0,0,0,0,0,0,0,1.887096687267,1.16785664643297,0,0,0,0,0,0,0,0,1.15898825064975,0,0,3.06669839799284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
